,state,county,parameter,county_code,site_number,parameter_code,year,observation_count,exceptional_data_count,null_observation_count,arithmetic_mean,standard_deviation
1606,NM,Dona Ana,Ozone,13.0,18.844444444444445,44201.0,2014.2222222222222,7789.4944444444445,4.611111111111111,63.083333333333336,0.04679106111111115,0.010371099999999998
1607,NM,Dona Ana,PM10 Total 0-10um STP,13.0,19.801242236024844,81102.0,2014.0496894409937,3945.2111801242236,49.46583850931677,82.1055900621118,31.7273411552795,55.3833109627329
1608,NM,Dona Ana,PM2.5 - Local Conditions,13.0,20.736842105263158,88101.0,2015.2368421052631,1075.5,1.263157894736842,37.28947368421053,7.534712842105264,4.243181210526311
1609,NM,Eddy,Nitrogen dioxide (NO2),15.0,1005.0,42602.0,2014.0,8211.4,0.0,429.8,4.794041600000001,3.4589692
1610,NM,Eddy,Ozone,15.0,2179.1176470588234,44201.0,2014.0,5064.0,519.0588235294117,118.07352941176471,0.04988741176470586,0.00969780882352941
1611,NM,Grant,Ozone,17.0,1003.0,44201.0,2013.0,7479.083333333333,0.0,87.5,0.04540091666666667,0.007611499999999999
1612,NM,Grant,PM10 Total 0-10um STP,17.0,1003.0,81102.0,2013.0,52.333333333333336,0.0,3.3333333333333335,14.033739666666667,9.595222666666666
1613,NM,Grant,Sulfur dioxide,17.0,1003.0,42401.0,2013.5,20266.6,0.0,540.4,-0.0005398499999999999,0.09232925
1614,NM,Lea,Nitrogen dioxide (NO2),25.0,8.0,42602.0,2014.0,7722.8,0.0,1020.0,8.9461554,6.6179676
1615,NM,Lea,Ozone,25.0,8.0,44201.0,2014.2222222222222,7683.138888888889,3.888888888888889,125.33333333333333,0.04299958333333335,0.012014361111111106
1616,NM,Lea,PM10 Total 0-10um STP,25.0,8.0,81102.0,2013.0,41.333333333333336,0.0,2.6666666666666665,20.134369666666668,14.212872666666664
1617,NM,Lea,PM2.5 - Local Conditions,25.0,8.0,88101.0,2014.0,104.44444444444444,0.4444444444444444,11.666666666666666,7.4482557777777805,4.8384843333333345
1618,NM,Luna,Nitrogen dioxide (NO2),29.0,3.0,42602.0,2013.5,7003.75,0.0,293.0,8.377542875,5.698872625000001
1619,NM,Luna,Ozone,29.0,3.0,44201.0,2013.0,7626.916666666667,0.0,59.666666666666664,0.049819499999999996,0.008171833333333335
1620,NM,Luna,PM10 Total 0-10um STP,29.0,2.6470588235294117,81102.0,2013.764705882353,3344.5,35.23529411764706,134.05882352941177,24.503053647058824,50.01040226470587
1621,NM,McKinley,PM10 Total 0-10um STP,31.0,1236.0,81102.0,2012.5,3270.8333333333335,3205.6666666666665,781.3333333333334,17.9473265,12.7077835
1622,NM,Rio Arriba,Ozone,39.0,26.0,44201.0,2014.5,7536.375,0.0,27.25,0.04819300000000001,0.0075426875
1623,NM,San Juan,Nitrogen dioxide (NO2),45.0,531.1578947368421,42602.0,2014.0,7892.0,1138.842105263158,558.8421052631579,12.746583394736838,6.856817473684209
1624,NM,San Juan,Ozone,45.0,482.2857142857143,44201.0,2014.095238095238,7413.3452380952385,256.5,122.72619047619048,0.046262976190476215,0.01089995238095238
1625,NM,San Juan,PM10 Total 0-10um STP,45.0,700.625,81102.0,2013.5625,1706.625,1460.75,1197.0625,16.1108314375,14.17609525
1626,NM,San Juan,PM2.5 - Local Conditions,45.0,19.0,88101.0,2013.5,87.875,0.0,2.625,4.3173387499999984,2.1962163750000006
1627,NM,San Juan,Sulfur dioxide,45.0,683.0,42401.0,2014.0,19223.545454545456,569.7575757575758,766.1666666666666,0.672076378787879,0.9945926212121212
1628,NM,Sandoval,Ozone,43.0,2334.8333333333335,44201.0,2013.6666666666667,6961.583333333333,0.0,67.54166666666667,0.04607516666666666,0.009429833333333333
1629,NM,Sandoval,PM10 Total 0-10um STP,43.0,1.0,81102.0,2013.0,59.0,0.0,0.6666666666666666,10.041430666666665,4.974812666666668
1630,NM,Santa Fe,Ozone,49.0,21.0,44201.0,2014.0,8056.2,0.0,25.1,0.0479871,0.008399799999999997
1631,NM,Santa Fe,PM10 Total 0-10um STP,49.0,20.0,81102.0,2013.5,51.25,0.0,1.125,9.034055375000001,4.132035875
1632,NM,Santa Fe,PM2.5 - Local Conditions,49.0,20.0,88101.0,2013.0,95.0,0.0,0.3333333333333333,4.469377333333333,2.117556333333333
1633,NM,Taos,PM10 Total 0-10um STP,55.0,5.0,81102.0,2013.0,44.666666666666664,0.0,0.0,15.276752,9.484721666666667
1634,NM,Valencia,Ozone,61.0,8.0,44201.0,2014.0,8025.75,0.0,32.0,0.04713635000000001,0.010778800000000002
1635,NY,Albany,Carbon monoxide,1.0,12.0,42101.0,2014.0,8575.0,0.0,94.1,0.2135395,0.1248383
1636,NY,Albany,Ozone,1.0,12.0,44201.0,2014.0,7884.2,0.0,64.7,0.04173525,0.01182245
1637,NY,Albany,PM2.5 - Local Conditions,1.0,7.333333333333333,88101.0,2014.0,113.8,0.0,7.466666666666667,6.946367266666662,4.077637200000001
1638,NY,Albany,Sulfur dioxide,1.0,12.0,42401.0,2014.0,24442.24,0.0,611.28,1.4109369200000001,1.0376104400000004
1639,NY,Bronx,Carbon monoxide,5.0,133.0,42101.0,2014.0,8647.3,0.0,69.9,0.34935550000000004,0.17930130000000002
1640,NY,Bronx,Nitrogen dioxide (NO2),5.0,121.5,42602.0,2014.0,8055.2,0.0,174.0,25.681614099999997,11.704109999999996
1641,NY,Bronx,Ozone,5.0,121.5,44201.0,2014.0,7488.6,0.0,36.775,0.041253824999999994,0.013873424999999991
1642,NY,Bronx,PM2.5 - Local Conditions,5.0,115.76271186440678,88101.0,2014.1186440677966,563.1694915254237,0.0,6.966101694915254,8.616351016949151,4.915812203389831
1643,NY,Bronx,Sulfur dioxide,5.0,121.5,42401.0,2014.0,23172.42,0.0,420.04,2.10989234,2.1929983000000006
1644,NY,Chautauqua,Ozone,13.0,6.833333333333333,44201.0,2013.6666666666667,7878.5,0.0,58.541666666666664,0.04697529166666667,0.011959416666666669
1645,NY,Chautauqua,PM2.5 - Local Conditions,13.0,7.666666666666667,88101.0,2013.8333333333333,89.66666666666667,0.0,12.333333333333334,6.862096833333336,3.714751333333334
1646,NY,Chautauqua,Sulfur dioxide,13.0,6.833333333333333,42401.0,2013.6666666666667,24647.166666666668,0.0,477.1333333333333,1.5027804333333334,1.6872799333333335
1647,NY,Chemung,Ozone,15.0,3.0,44201.0,2012.0,7800.25,0.0,82.75,0.0412705,0.013085000000000001
1648,NY,Chemung,Sulfur dioxide,15.0,3.0,42401.0,2012.0,23622.0,0.0,678.8,1.6671409999999998,1.186288
1649,NY,Dutchess,Ozone,27.0,7.0,44201.0,2014.0,7847.4,0.0,70.7,0.041765100000000006,0.01206325
1650,NY,Dutchess,Sulfur dioxide,27.0,7.0,42401.0,2014.0,24505.08,0.0,554.12,1.1825195200000003,0.6384543999999999
1651,NY,Erie,Carbon monoxide,29.0,11.75,42101.0,2014.375,7561.0625,0.0,259.3125,0.30494325000000005,0.17401125000000003
1652,NY,Erie,Nitrogen dioxide (NO2),29.0,10.666666666666666,42602.0,2014.111111111111,7514.444444444444,0.0,937.0,15.938917055555557,9.411994777777778
1653,NY,Erie,Ozone,29.0,2.0,44201.0,2014.0,7607.45,0.0,88.3,0.0456081,0.012005349999999998
1654,NY,Erie,PM2.5 - Local Conditions,29.0,8.5,88101.0,2014.4166666666667,103.41666666666667,0.0,11.083333333333334,7.824356333333334,4.185317833333335
1655,NY,Erie,Sulfur dioxide,29.0,509.5,42401.0,2014.0,23586.86,0.0,1217.92,1.9962677599999998,1.8173973599999993
1656,NY,Essex,Ozone,31.0,3332.0,44201.0,2014.0,7438.216666666666,0.0,174.55,0.04011393333333333,0.010962416666666665
1657,NY,Essex,PM2.5 - Local Conditions,31.0,3.0,88101.0,2014.0,56.6,0.0,4.0,4.0603386,2.6259338000000003
1658,NY,Essex,Sulfur dioxide,31.0,3.0,42401.0,2014.0,24328.56,0.0,670.64,0.49674755999999987,0.44155595999999986
1659,NY,Franklin,Nitrogen dioxide (NO2),33.0,7003.0,42602.0,2014.0,7592.0,0.0,1177.6,6.000160600000001,5.9736185
1660,NY,Franklin,Ozone,33.0,7003.0,44201.0,2014.0,4290.125,0.0,76.325,0.03178522500000001,0.009676124999999999
1661,NY,Franklin,Sulfur dioxide,33.0,3114.6666666666665,42401.0,2014.0,14951.244444444445,0.0,706.4444444444445,1.3979201777777774,1.303658733333333
1662,NY,Hamilton,Ozone,41.0,5.0,44201.0,2014.0,7791.35,0.0,62.6,0.04040695000000001,0.010486149999999998
1663,NY,Hamilton,Sulfur dioxide,41.0,5.0,42401.0,2014.0,23741.36,0.0,645.56,0.20619052,0.36552696000000007
1664,NY,Herkimer,Ozone,43.0,5.0,44201.0,2014.0,7983.55,0.0,33.55,0.038259049999999996,0.010124850000000003
1665,NY,Herkimer,Sulfur dioxide,43.0,5.0,42401.0,2014.0,24064.0,0.0,477.88,0.5842260399999999,0.4486613600000001
1666,NY,Jefferson,Ozone,45.0,2.0,44201.0,2014.0,7847.8,0.0,65.4,0.040626449999999995,0.011825249999999999
1667,NY,Kings,PM2.5 - Local Conditions,47.0,122.0,88101.0,2014.0,113.6,0.0,7.2,8.9630118,4.951392399999998
1668,NY,Madison,Ozone,53.0,6.0,44201.0,2012.0,2002.0,0.0,11.25,0.03825,0.0
1669,NY,Madison,Sulfur dioxide,53.0,6.0,42401.0,2012.0,5856.2,0.0,162.0,0.45218679999999994,0.7156989999999999
1670,NY,Monroe,Carbon monoxide,55.0,635.0,42101.0,2014.375,7379.8125,0.0,158.3125,0.21540699999999996,0.08821156250000001
1671,NY,Monroe,Nitrogen dioxide (NO2),55.0,15.0,42602.0,2015.0,5748.333333333333,0.0,211.0,14.523222666666667,7.024342833333333
1672,NY,Monroe,Ozone,55.0,1007.0,44201.0,2014.0,7951.7,0.0,46.85,0.041159549999999996,0.011640800000000001
1673,NY,Monroe,PM2.5 - Local Conditions,55.0,822.4418604651163,88101.0,2014.6279069767443,651.9767441860465,0.0,23.372093023255815,7.0453777906976764,4.0715686511627895
1674,NY,Monroe,Sulfur dioxide,55.0,1007.0,42401.0,2014.0,24548.64,0.0,475.28,1.4016683200000002,1.9967753200000005
1675,NY,Nassau,Sulfur dioxide,59.0,5.0,42401.0,2014.0,22989.2,0.0,1915.84,1.256997,1.0281269599999998
1676,NY,New York,Carbon monoxide,61.0,135.0,42101.0,2014.0,8278.5,0.0,249.1,0.36787669999999995,0.17624750000000003
1677,NY,New York,Ozone,61.0,135.0,44201.0,2014.0,7815.55,0.0,86.8,0.040577000000000016,0.013788400000000001
1678,NY,New York,PM2.5 - Local Conditions,61.0,107.0909090909091,88101.0,2014.1818181818182,114.54545454545455,0.09090909090909091,6.454545454545454,9.377328999999996,4.777036045454543
1679,NY,Niagara,Carbon monoxide,63.0,2008.0,42101.0,2012.0,7571.5,0.0,609.5,0.20824700000000002,0.19995400000000002
1680,NY,Niagara,Ozone,63.0,1006.0,44201.0,2014.0,4737.55,0.0,230.55,0.04234775,0.011797249999999999
1681,NY,Niagara,PM2.5 - Local Conditions,63.0,2008.0,88101.0,2012.5,60.0,0.0,14.5,8.347534999999999,4.740714
1682,NY,Niagara,Sulfur dioxide,63.0,2008.0,42401.0,2012.0,24896.6,0.0,340.6,3.7699375999999996,1.1121880000000002
1683,NY,Oneida,Ozone,65.0,4.0,44201.0,2012.0,6714.75,0.0,247.75,0.0400365,0.012678749999999999
1684,NY,Onondaga,Carbon monoxide,67.0,17.0,42101.0,2012.0,7613.0,0.0,588.0,0.301766,0.15635100000000002
1685,NY,Onondaga,Ozone,67.0,1015.0,44201.0,2014.0,7813.95,0.0,73.15,0.0414446,0.011728750000000001
1686,NY,Onondaga,PM2.5 - Local Conditions,67.0,1015.0,88101.0,2014.4285714285713,776.0857142857143,0.0,20.257142857142856,6.100298857142855,3.5735931428571437
1687,NY,Onondaga,Sulfur dioxide,67.0,1015.0,42401.0,2014.0,24257.48,0.0,684.68,0.7098668800000002,0.6581377999999998
1688,NY,Orange,Lead (TSP) LC,71.0,3001.8947368421054,14129.0,2013.8947368421052,58.31578947368421,0.0,2.473684210526316,0.013345947368421053,0.020873684210526315
1689,NY,Orange,Ozone,71.0,5001.0,44201.0,2014.0,7889.85,0.0,70.75,0.03938989999999999,0.011392349999999999
1690,NY,Orange,PM2.5 - Local Conditions,71.0,2.0,88101.0,2014.0,115.2,0.0,5.2,7.142146199999999,4.099274
1691,NY,Oswego,Ozone,75.0,3.0,44201.0,2014.0,7231.4,0.0,257.5,0.03982224999999999,0.010984400000000002
1692,NY,Putnam,Ozone,79.0,5.0,44201.0,2014.0,7890.95,0.0,54.25,0.04068655,0.0124259
1693,NY,Putnam,Sulfur dioxide,79.0,5.0,42401.0,2014.0,23920.56,0.0,745.04,0.6743926,0.61207356
1694,NY,Queens,Carbon monoxide,81.0,124.0,42101.0,2014.0,8385.2,0.0,156.9,0.23620829999999998,0.1325441
1695,NY,Queens,Nitrogen dioxide (NO2),81.0,124.0,42602.0,2014.0,8405.0,0.0,363.8,24.2722709,11.712804
1696,NY,Queens,Ozone,81.0,124.0,44201.0,2014.0,7866.45,0.0,66.0,0.043667750000000005,0.013516
1697,NY,Queens,PM2.5 - Local Conditions,81.0,124.0,88101.0,2014.4285714285713,1044.5428571428572,0.0,24.314285714285713,7.587706142857144,4.661519571428571
1698,NY,Queens,Sulfur dioxide,81.0,124.0,42401.0,2014.0,24169.0,0.0,942.4,1.4166562399999996,1.5468933599999999
1699,NY,Rensselaer,Ozone,83.0,4.0,44201.0,2012.0,7695.0,0.0,118.5,0.042827000000000004,0.0117045
1700,NY,Rensselaer,Sulfur dioxide,83.0,4.0,42401.0,2012.0,18034.2,0.0,5446.0,0.8802541999999999,0.7920306
1701,NY,Richmond,Ozone,85.0,67.0,44201.0,2014.0,6339.95,0.0,380.05,0.045587699999999995,0.014205700000000002
1702,NY,Richmond,PM2.5 - Local Conditions,85.0,55.0,88101.0,2014.0,109.6,0.0,12.0,8.180552200000003,4.540955200000001
1703,NY,Rockland,Ozone,87.0,5.0,44201.0,2014.0,8018.65,0.0,39.0,0.0440642,0.0132608
1704,NY,Saratoga,Ozone,91.0,4.0,44201.0,2014.0,7958.6,0.0,47.7,0.03954015000000001,0.011277350000000002
1705,NY,Steuben,Carbon monoxide,101.0,3.0,42101.0,2014.0,8241.3,0.0,215.4,0.126122,0.0453891
1706,NY,Steuben,Ozone,101.0,3.0,44201.0,2014.0,7461.65,0.0,166.9,0.04037794999999999,0.010370600000000002
1707,NY,Steuben,PM2.5 - Local Conditions,101.0,3.0,88101.0,2014.4285714285713,729.4857142857143,0.0,45.857142857142854,5.562010685714285,3.3399851142857155
1708,NY,Steuben,Sulfur dioxide,101.0,3.0,42401.0,2014.0,24285.76,0.0,563.36,0.48645679999999997,0.85407504
1709,NY,Suffolk,Lead (TSP) LC,103.0,11.333333333333334,14129.0,2012.3333333333333,36.0,0.0,0.6666666666666666,0.012220333333333333,0.015405
1710,NY,Suffolk,Ozone,103.0,5.0,44201.0,2014.0,6822.733333333334,0.0,150.86666666666667,0.04456188333333334,0.012690933333333333
1711,NY,Suffolk,PM2.5 - Local Conditions,103.0,2.0,88101.0,2014.2857142857142,108.85714285714286,0.2857142857142857,13.142857142857142,7.389675285714289,4.324267428571429
1712,NY,Suffolk,Sulfur dioxide,103.0,9.0,42401.0,2014.0,22225.32,0.0,1423.4,1.0006962,1.6000770799999997
1713,NY,Tompkins,Ozone,109.0,9991.0,44201.0,2014.0,7850.25,0.0,119.5,0.04351540000000001,0.010523250000000001
1714,NY,Ulster,Ozone,111.0,1005.0,44201.0,2012.0,7871.0,0.0,75.25,0.04453375,0.011053750000000001
1715,NY,Ulster,Sulfur dioxide,111.0,1005.0,42401.0,2012.0,22088.4,0.0,1254.8,0.3966952,0.5863956
1716,NY,Wayne,Ozone,117.0,3001.0,44201.0,2014.0,6941.0,0.0,170.65,0.04179419999999999,0.0112242
1717,NY,Westchester,Ozone,119.0,2004.0,44201.0,2014.0,8079.2,0.0,24.8,0.04434369999999999,0.014158600000000002
1718,NC,Alamance,PM2.5 - Local Conditions,1.0,2.0,88101.0,2013.5,48.75,0.0,1.5,8.219680250000001,3.4244617500000003
1719,NC,Alexander,Ozone,3.0,4.666666666666667,44201.0,2013.8333333333333,4203.666666666667,0.0,62.833333333333336,0.04443641666666667,0.009750374999999997
1720,NC,Alexander,PM10 Total 0-10um STP,3.0,5.0,81102.0,2016.0,3266.5,0.0,266.5,12.9593585,7.517717000000001
1721,NC,Avery,Ozone,11.0,4996.5,44201.0,2014.0,6164.95,0.0,114.45,0.04348252499999999,0.009348574999999998
1722,NC,Beaufort,Sulfur dioxide,13.0,151.0,42401.0,2014.0,35052.833333333336,31876.533333333333,3417.133333333333,1.144907,2.1387936000000005
1723,NC,Brunswick,Sulfur dioxide,19.0,5.0,42401.0,2016.0,4855.6,0.0,279.6,4.1170860000000005,11.7903482
1724,NC,Buncombe,Ozone,21.0,30.0,44201.0,2014.0,4693.7,0.0,62.65,0.043853249999999996,0.010022
1725,NC,Buncombe,PM2.5 - Local Conditions,21.0,34.0,88101.0,2014.2608695652175,292.5217391304348,199.56521739130434,6.086956521739131,8.124885347826089,5.011113608695651
1726,NC,Caldwell,Ozone,27.0,3.0,44201.0,2014.0,4661.6,0.0,66.05,0.04416715,0.010000949999999998
1727,NC,Caldwell,Sulfur dioxide,27.0,3.0,42401.0,2014.5,31728.833333333332,28901.333333333332,1969.0,0.19773216666666663,0.7118411666666667
1728,NC,Carteret,Ozone,31.0,9991.0,44201.0,2014.0,6945.35,0.0,349.9,0.0411634,0.010041149999999997
1729,NC,Caswell,Ozone,33.0,1.0,44201.0,2014.0,4662.85,0.0,67.3,0.04483785,0.0107427
1730,NC,Caswell,PM10 Total 0-10um STP,33.0,1.0,81102.0,2015.0,2635.3333333333335,0.0,169.0,12.895175,7.434574666666666
1731,NC,Caswell,PM2.5 - Local Conditions,33.0,1.0,88101.0,2013.6938775510205,1436.530612244898,673.5918367346939,69.26530612244898,9.061669571428569,4.085998857142856
1732,NC,Catawba,PM10 Total 0-10um STP,35.0,4.0,81102.0,2013.0,56.333333333333336,0.0,4.666666666666667,14.504690333333334,5.167448333333334
1733,NC,Catawba,PM2.5 - Local Conditions,35.0,4.0,88101.0,2014.4444444444443,659.6031746031746,416.92063492063494,33.03174603174603,9.347261238095244,4.813095698412698
1734,NC,Chatham,Ozone,37.0,4.0,44201.0,2013.5,4685.1875,0.0,61.375,0.03990775,0.011080749999999999
1735,NC,Chatham,PM2.5 - Local Conditions,37.0,4.0,88101.0,2013.0,113.33333333333333,0.0,11.666666666666666,7.384761333333333,3.2358126666666664
1736,NC,Chatham,Sulfur dioxide,37.0,4.0,42401.0,2014.5,12312.4,0.0,640.3,0.9586399999999999,0.6299142
1737,NC,Cumberland,Ozone,51.0,306.9,44201.0,2014.0,4580.575,0.0,64.925,0.044264050000000006,0.011109925
1738,NC,Cumberland,PM10 Total 0-10um STP,51.0,9.0,81102.0,2014.8181818181818,824.0,0.0,42.27272727272727,10.920891999999998,4.676281
1739,NC,Cumberland,PM2.5 - Local Conditions,51.0,9.0,88101.0,2014.7142857142858,573.3142857142857,457.6,42.4,7.784938085714287,3.445241485714284
1740,NC,Cumberland,Sulfur dioxide,51.0,506.5,42401.0,2014.0,18154.958333333332,16524.75,1737.4166666666667,0.13591104166666665,0.4023493333333332
1741,NC,Davidson,PM2.5 - Local Conditions,57.0,2.0,88101.0,2014.4418604651162,919.2558139534884,550.1395348837209,35.906976744186046,9.882708697674417,4.594772162790699
1742,NC,Davie,Ozone,59.0,3.0,44201.0,2013.0,4699.0,0.0,56.583333333333336,0.04647066666666667,0.011092000000000003
1743,NC,Duplin,PM10 Total 0-10um STP,61.0,2.0,81102.0,2013.5,31.0,0.0,0.5,13.049052,5.558116
1744,NC,Duplin,PM2.5 - Local Conditions,61.0,2.0,88101.0,2013.235294117647,1111.7941176470588,977.4117647058823,58.470588235294116,8.713114029411766,4.155200147058825
1745,NC,Durham,Ozone,63.0,15.0,44201.0,2014.0,4879.65,0.0,80.85,0.04415055000000001,0.011162349999999998
1746,NC,Durham,PM10 Total 0-10um STP,63.0,15.0,81102.0,2014.5,1792.375,0.0,70.875,11.161911375,6.245616375
1747,NC,Durham,PM2.5 - Local Conditions,63.0,15.0,88101.0,2014.5,549.1,0.0,67.83333333333333,8.723063166666666,3.911615366666667
1748,NC,Durham,Sulfur dioxide,63.0,15.0,42401.0,2014.5,35504.583333333336,32345.666666666668,2938.25,0.4005517916666667,0.6885564166666667
1749,NC,Edgecombe,Ozone,65.0,99.0,44201.0,2014.0,4664.65,0.0,98.35,0.04291395,0.011029600000000004
1750,NC,Edgecombe,PM2.5 - Local Conditions,65.0,4.0,88101.0,2012.5,119.5,0.0,6.5,7.880161000000001,3.5945355
1751,NC,Forsyth,Carbon monoxide,67.0,23.0,42101.0,2013.5,8656.75,0.0,62.0,0.33565675,0.22375275
1752,NC,Forsyth,Nitrogen dioxide (NO2),67.0,22.0,42602.0,2014.0,8217.0,0.0,552.6,11.869128199999999,7.8557771
1753,NC,Forsyth,Ozone,67.0,284.8421052631579,44201.0,2013.8947368421052,4707.421052631579,0.0,16.842105263157894,0.04715689473684212,0.011268763157894735
1754,NC,Forsyth,PM10 Total 0-10um STP,67.0,22.0,81102.0,2014.0,4385.8,0.0,175.2,12.255409400000001,6.006736500000001
1755,NC,Forsyth,PM2.5 - Local Conditions,67.0,27.0,88101.0,2014.125,141.375,0.0,13.625,8.219556500000001,3.5998641875
1756,NC,Forsyth,Sulfur dioxide,67.0,22.0,42401.0,2014.0,23787.44,0.0,559.4,0.4970893599999999,0.8788095200000001
1757,NC,Franklin,Ozone,69.0,1.0,44201.0,2013.5,4628.8125,0.0,73.875,0.043752625,0.011182687499999998
1758,NC,Gaston,PM10 Total 0-10um STP,71.0,16.0,81102.0,2013.5,29.5,0.0,3.0,13.357143,5.6336155
1759,NC,Gaston,PM2.5 - Local Conditions,71.0,16.0,88101.0,2013.5,45.75,0.0,5.75,8.241918,3.6685772500000007
1760,NC,Graham,Ozone,75.0,1.0,44201.0,2014.0,4614.7,0.0,75.3,0.0477493,0.009693999999999998
1761,NC,Granville,Ozone,77.0,1.0,44201.0,2014.0,4689.55,0.0,59.5,0.045334549999999994,0.01119245
1762,NC,Guilford,Ozone,81.0,13.0,44201.0,2014.0,4671.6,0.0,64.8,0.0470299,0.011582900000000002
1763,NC,Guilford,PM10 Total 0-10um STP,81.0,13.0,81102.0,2014.5,1204.0,0.0,57.25,11.040839375000001,5.764283375
1764,NC,Guilford,PM2.5 - Local Conditions,81.0,13.285714285714286,88101.0,2014.0714285714287,333.9047619047619,0.0,14.785714285714286,8.247727428571428,3.7689316190476183
1765,NC,Haywood,Ozone,87.0,26.333333333333332,44201.0,2014.0,4598.333333333333,0.0,79.51666666666667,0.04656346666666664,0.009404800000000003
1766,NC,Haywood,PM2.5 - Local Conditions,87.0,12.0,88101.0,2013.5,118.5,0.0,9.5,8.38414725,3.9528525000000005
1767,NC,Jackson,Ozone,99.0,5.0,44201.0,2014.0,4593.65,1231.05,77.6,0.049483549999999994,0.009402299999999999
1768,NC,Jackson,PM2.5 - Local Conditions,99.0,6.0,88101.0,2014.0,82.1,0.0,10.9,7.964825099999996,4.517976100000001
1769,NC,Johnston,Ozone,101.0,2.0,44201.0,2014.0,4819.95,0.0,61.8,0.043822650000000005,0.011206250000000003
1770,NC,Johnston,PM2.5 - Local Conditions,101.0,2.0,88101.0,2014.4615384615386,475.3076923076923,356.2307692307692,23.384615384615383,7.768231384615385,3.782026153846154
1771,NC,Lee,Nitrogen dioxide (NO2),105.0,2.0,42602.0,2015.0,5454.333333333333,0.0,574.6666666666666,4.217041000000001,8.719934666666665
1772,NC,Lee,Ozone,105.0,2.0,44201.0,2015.0,7944.0,0.0,115.91666666666667,0.044213,0.010126833333333333
1773,NC,Lee,PM2.5 - Local Conditions,105.0,2.0,88101.0,2014.5,1744.6,0.0,254.2,10.3504232,4.63622
1774,NC,Lee,Sulfur dioxide,105.0,2.0,42401.0,2015.0,24406.666666666668,22186.88888888889,1580.6666666666667,0.46209,0.41990444444444436
1775,NC,Lenoir,Ozone,107.0,4.0,44201.0,2014.0,4668.7,0.0,91.6,0.04292064999999999,0.011122449999999997
1776,NC,Lenoir,PM2.5 - Local Conditions,107.0,4.0,88101.0,2012.5,121.0,0.0,4.5,7.485997499999999,3.423679999999999
1777,NC,Lincoln,Ozone,109.0,4.0,44201.0,2014.0,4653.35,0.0,68.1,0.04712595,0.011139300000000001
1778,NC,Macon,Ozone,113.0,9991.0,44201.0,2014.0,7733.15,0.0,153.8,0.03773245,0.01112105
1779,NC,Martin,Ozone,117.0,1.0,44201.0,2014.0,4627.85,0.0,89.95,0.0418413,0.010389899999999999
1780,NC,Martin,PM10 Total 0-10um STP,117.0,1.0,81102.0,2014.3333333333333,39.666666666666664,20.333333333333332,2.3333333333333335,12.060662333333333,4.94446
1781,NC,Martin,PM2.5 - Local Conditions,117.0,1.0,88101.0,2013.235294117647,1103.2941176470588,967.1764705882352,65.52941176470588,7.910442294117647,3.9158837058823535
